896783, 1,  0.4378199337548931
45234, 1,  0.44415807560137455
9, 1,  0.4264748619587329
15, 1,  0.4296962879640045
12, 1,  0.44477234401349075
896783, 2,  0.5752785305630834
45234, 2,  0.5670103092783505
9, 2,  0.5555071200232491
15, 2,  0.5729752530933633
12, 2,  0.5729342327150084
896783, 3,  0.6520626317374285
896783, 4,  0.7172538392050587
45234, 3,  0.6603665521191294
9, 3,  0.6503923278116827
896783, 5,  0.7637759710930443
15, 3,  0.6532620922384702
12, 3,  0.6606239460370995
896783, 62,  0.8262571514604035
45234, 4,  0.7351088201603666
9, 4,  0.7199941877361232
15, 4,  0.7166760404949382
45234, 5,  0.7777777777777778
9, 5,  0.7679453647195583
12, 4,  0.7244238336143901
15, 5,  0.7695444319460067
45234, 62,  0.8359106529209622
9, 58,  0.8259226968904388
12, 5,  0.7720629567172569
15, 62,  0.8326771653543307
12, 62,  0.8324901630129287
