9, 1, 0.176814011676397
45234, 1, 0.17696867061812024
15, 1, 0.19901315789473684
12, 1, 0.14650205761316873
896783, 1, 0.19019933554817275
9, 2, 0.3286071726438699
15, 2, 0.31085526315789475
12, 2, 0.3004115226337449
45234, 2, 0.31329381879762913
896783, 2, 0.3272425249169435
9, 3, 0.3394495412844037
15, 3, 0.3248355263157895
12, 3, 0.31522633744855966
45234, 3, 0.3302286198137172
896783, 3, 0.3538205980066445
9, 4, 0.3628023352793995
15, 4, 0.33223684210526316
12, 4, 0.33415637860082303
45234, 4, 0.3522438611346317
896783, 4, 0.36627906976744184
9, 5, 0.3669724770642202
15, 5, 0.33881578947368424
12, 5, 0.3390946502057613
45234, 5, 0.35139712108382726
896783, 5, 0.36794019933554817
9, 15, 0.3669724770642202
15, 15, 0.33881578947368424
12, 15, 0.3390946502057613
45234, 15, 0.3505503810330229
896783, 14, 0.3696013289036545
12, 1, 0.14650205761316873
9, 1, 0.176814011676397
15, 1, 0.19901315789473684
12, 2, 0.3004115226337449
896783, 1, 0.19019933554817275
9, 2, 0.3286071726438699
12, 3, 0.31522633744855966
15, 2, 0.31085526315789475
45234, 1, 0.17696867061812024
896783, 2, 0.3272425249169435
9, 3, 0.3394495412844037
12, 4, 0.33415637860082303
15, 3, 0.3248355263157895
45234, 2, 0.31329381879762913
896783, 3, 0.3538205980066445
12, 5, 0.3390946502057613
9, 4, 0.3628023352793995
15, 4, 0.33223684210526316
45234, 3, 0.3302286198137172
896783, 4, 0.36627906976744184
9, 5, 0.3669724770642202
15, 5, 0.33881578947368424
45234, 4, 0.3522438611346317
12, 15, 0.3390946502057613
896783, 5, 0.36794019933554817
45234, 5, 0.35139712108382726
9, 15, 0.3669724770642202
15, 15, 0.33881578947368424
45234, 15, 0.3505503810330229
896783, 14, 0.3696013289036545
